time,open,high,low,close,Heikin-Ashi (Open),Heikin-Ashi (High,Heikin-Ashi (Low),Heikin-Ashi (Close),Histogram,MACD,Signal
1728653400,21.18,24.5,21.08,23.8,21.394827097898336,24.5,21.08,22.639999999999997,0.40157339942487824,-1.3105534265338292,-1.7121268259587075
1728912600,25.2,29.56,24.33,29.2,22.017413548949165,29.56,22.017413548949165,27.0725,0.834743532180555,-0.6686974107330137,-1.5034409429135687
1728999000,28.9,31.73,26.8303,29.17,24.544956774474585,31.73,24.544956774474585,29.157574999999998,1.0742795983670232,-0.1605914449547896,-1.2348710433218129
1729085400,31.34,33.93,29.55,33.33,26.85126588723729,33.93,26.85126588723729,32.037499999999994,1.444840217425996,0.5711792284606823,-0.8736609889653137
1729171800,32.85,33.04,30.41,31.32,29.444382943618642,33.04,29.444382943618642,31.905,1.4810510190129615,0.9776527848008882,-0.5033982342120733
1729258200,32.68,36.26,32.2317,36.22,30.67469147180932,36.26,30.67469147180932,34.347925,1.743404044508039,1.6758568214229754,-0.0675472230850635
1729517400,34.67,35.16,32.3001,34.12,32.51130823590466,35.16,32.3001,34.062525,1.6830484385360782,2.0362633250850344,0.3532148865489561
1729603800,32.82,34.7796,32.09,33.1,33.28691661795233,34.7796,32.09,33.1974,1.4886763239496035,2.2140602914859606,0.725383967536357
1729690200,31.68,32.7856,28.08,29.49,33.242158308976165,33.242158308976165,28.08,30.508899999999997,1.051813821767799,2.040151244746106,0.9883374229783068
1729776600,31.8,32.8,29.94,32.37,31.87552915448808,32.8,29.94,31.7275,0.897643438422913,2.1103917210069483,1.2127482825840352
1729863000,32.14,33.7799,30.63,31.06,31.801514577244042,33.7799,30.63,31.902475,0.659298942391219,2.036871960573059,1.37757301818184
1730122200,33.69,34.98,32.87,34.44,31.851994788622022,34.98,31.851994788622022,33.995,0.6784923232312381,2.2256884222208875,1.5471960989896494
1730208600,35.97,36.9299,34.4,35.5,32.92349739431101,36.9299,32.92349739431101,35.699975,0.7084959059109583,2.432815981378347,1.7243200754673889
1730295000,33.41,35.79,32.26,33.01,34.31173619715551,35.79,32.26,33.61749999999999,0.5155347642564894,2.3687385307880007,1.8532037665315113
1730381400,30.52,31.18,22.73,22.82,33.96461809857775,33.96461809857775,22.73,26.8125,-0.2996320245731485,1.4786637358150756,1.7782957603882241
1730467800,23.02,25.7976,22.88,23.77,30.388559049288876,30.388559049288876,22.88,23.866899999999998,-0.7504411719338795,0.8402442954708746,1.5906854674047541
1730730600,22.93,24.7564,22,24.59,27.127729524644437,27.127729524644437,22,23.5691,-0.9558317370377896,0.39589579610751713,1.3517275331453067
1730817000,24.42,27.49,24.39,26.68,25.348414762322218,27.49,24.39,25.744999999999997,-0.9134048095945722,0.2099715211520916,1.1233763307466638
1730903400,34.1,44.0499,34.09,43.1,25.546707381161106,44.0499,25.546707381161106,38.834975,0.198714188341778,1.3717690661738864,1.1730548778321084
1730989800,40.12,44.98,39.14,43.49,32.19084119058056,44.98,32.19084119058056,41.9325,0.8995462762946171,2.29748772320038,1.3979414469057627
1731076200,44.24,49.6,44.08,48.62,37.06167059529028,49.6,37.06167059529028,46.635000000000005,1.6062983994732596,3.405814446247337,1.7995160467740776
1731335400,59.25,71.68,57.75,67.81,41.84833529764514,71.68,41.84833529764514,64.1225,3.1733272461949604,5.766175104517778,2.5928478583228176
1731421800,61.86,68.97,60.22,65.62,52.985417648822576,68.97,52.985417648822576,64.16749999999999,3.825760328252382,7.375048268638295,3.549287940385913
1731508200,68.17,71.09,50.73,51.48,58.57645882441128,71.09,50.73,60.36749999999999,3.0994001191456926,7.423538089318029,4.324137970172337
1731594600,53.84,54.3,47.9,49.33,59.47197941220564,59.47197941220564,47.9,51.3425,2.3050256185750246,7.205419993391118,4.900394374816093
1731681000,50.5,59.1675,48.36,59.1,55.40723970610282,59.1675,48.36,54.28187499999999,2.2651164347951482,7.731789918310028,5.46667348351488
1731940200,57.45,67.9,52.17,66.34,54.84455735305141,67.9,52.17,60.965,2.5335622525186476,8.63362629916319,6.100064046644542
1732026600,64.71,67,62.3188,65.89,57.90477867652571,67,57.90477867652571,64.9797,2.484674302386348,9.205906924627477,6.721232622241129
1732113000,69.07,72.81,57.5001,63.99,61.44223933826285,72.81,57.5001,65.842525,2.1412517935994995,9.397797364240503,7.256545570641004
1732199400,68.01,68.18,51.41,54.06,63.64238216913142,68.18,51.41,60.415,1.1138873184958227,8.648904718760782,7.53501740026496
1732285800,53.93,59.87,52.44,57.34,62.02869108456571,62.02869108456571,52.44,55.895,0.5521899770030041,8.225254871518715,7.6730648945157105
1732545000,59.27,62.24,52.43,60.15,58.96184554228286,62.24,52.43,58.5225,0.2805560215394003,8.02375992143996,7.743203899900561
1732631400,55.07,59.0699,51.37,52.96,58.742172771141426,59.0699,51.37,54.617475,-0.43384840432385374,7.200893394495743,7.634741798819597
1732717800,56.11,60.3719,53.65,59.14,56.67982388557071,60.3719,53.65,57.317975000000004,-0.5340915291289203,6.967127387408446,7.501218916537367
1732890600,59.39,61.1,53.35,53.38,56.99889944278536,61.1,53.35,56.805,-1.0049009418185548,6.245092739264173,7.249993681082728
1733149800,55.76,59.03,54.71,55.61,56.90194972139268,59.03,54.71,56.2775,-1.1711000108832934,5.786118667478611,6.9572186783619046
1733236200,53.73,60.11,53.55,58.16,56.58972486069634,60.11,53.55,56.387499999999996,-1.1145719617800127,5.564003726136889,6.678575687916902
1733322600,59.1,66.66,58.2,66.47,56.48861243034817,66.66,56.48861243034817,62.607499999999995,-0.5512760851471317,5.989480581482987,6.540756666630118
1733409000,71.44,73.88,60.0081,62.07,59.548056215174086,73.88,59.548056215174086,66.849525,-0.5097428900111662,5.90357805411616,6.413320944127326
1733495400,65.2,73.33,63.98,70.88,63.19879060758704,73.33,63.19879060758704,68.3475,0.04677547205410626,6.4717902841949595,6.425014812140853
1733754600,69.57,69.57,57.0777,57.23,65.77314530379351,69.57,57.0777,63.36192499999999,-0.536548392419645,5.7543293216162965,6.2908777140359415
1733841000,60.205,60.25,52.88,54.34,64.56753515189675,64.56753515189675,52.88,56.91875,-1.1158235162048795,4.896098318779842,6.011921834984721
1733927400,57.68,60.9599,56.57,58.27,60.743142575948376,60.9599,56.57,58.369975000000004,-1.2244147538303327,4.481403392696805,5.705818146527138
1734013800,59.78,61.8,56.01,57.96,59.55655878797419,61.8,56.01,58.8875,-1.3000941238474484,4.080700491717828,5.380794615565276
1734100200,58.74,59.44,55.0501,57.06,59.2220293939871,59.44,55.0501,57.572525,-1.3858669793881386,3.648460891330103,5.034327870718242
1734359400,59.34,62.66,58.43,58.71,58.39727719699355,62.66,58.39727719699355,59.785000000000004,-1.3075761673781914,3.3998576614955027,4.707433828873694
1734445800,60,61.55,54.3,57.2,59.09113859849678,61.55,54.3,58.2625,-1.3292411478068153,3.045882394115175,4.37512354192199
1734532200,55.69,57.43,44.01,45.63,58.67681929924839,58.67681929924839,44.01,50.69,-2.051396856948705,1.8108774707361093,3.862274327684814
1734618600,49.17,50.61,41.92,43.58,54.683409649624195,54.683409649624195,41.92,46.31999999999999,-2.562530280572496,0.6591114769691941,3.2216417575416902
1734705000,40.8,45.99,39.68,45.02,50.501704824812094,50.501704824812094,39.68,42.8725,-2.686040393560626,-0.13590873440909235,2.5501316591515337
1734964200,43.63,43.92,40,41.59,46.68710241240605,46.68710241240605,40,42.285000000000004,-2.8647911141451248,-1.030857233529872,1.8339338806152525
1735050600,43.14,46.45,42.7801,45.08,44.48605120620303,46.45,42.7801,44.362525000000005,-2.620647497182981,-1.4418754908634739,1.178772006319507
1735223400,43.6,44.89,42.43,43.36,44.42428810310152,44.89,42.43,43.57000000000001,-2.450757356842196,-1.884674689733238,0.566082667108958
1735309800,43.2,43.2,39.75,40.61,43.99714405155076,43.99714405155076,39.75,41.69,-2.396460200984302,-2.4294925841214194,-0.03303238313711743
1735569000,38.84,38.98,35.09,37.41,42.84357202577538,42.84357202577538,35.09,37.58,-2.4407167661897526,-3.0839283408743086,-0.6432115746845557
1735655400,39.55,39.7,34.72,35.29,40.211786012887686,40.211786012887686,34.72,37.315,-2.469938928036812,-3.7306352347305705,-1.2606963066937587
1735828200,37.6,39.26,36.095,37.82,38.76339300644384,39.26,36.095,37.69375,-2.1858243159258572,-3.99297670160108,-1.807152385675223
1735914600,38.529,41.915,38.2,41.71,38.22857150322192,41.915,38.2,40.0885,-1.6284360831292592,-3.842697489586797,-2.214261406457538
1736173800,44.46,48.65,42.05,46.96,39.15853575161096,48.65,39.15853575161096,45.53,-0.838480893256059,-3.262362523027612,-2.423881629771553
1736260200,46.4,46.8,37.93,39.3,42.344267875805485,46.8,37.93,42.6075,-0.766142968973194,-3.3815603409880453,-2.6154173720148512
1736346600,38.94,40.05,35.86,38.01,42.47588393790274,42.47588393790274,35.86,38.214999999999996,-0.7391210044097041,-3.5393186275269812,-2.800197623117277
1736519400,37.24,38.4,34.4,37.59,40.34544196895137,40.34544196895137,34.4,36.9075,-0.6847127677171616,-3.6560885827637293,-2.9713758150465677
1736778600,34.055,35.44,32.31,35.38,38.62647098447569,38.62647098447569,32.31,34.29625,-0.7286645352199992,-3.882206484071567,-3.1535419488515677
1736865000,38.31,38.61,35.23,36.5,36.461360492237844,38.61,35.23,37.1625,-0.6177888291409439,-3.9257779852777475,-3.3079891561368036
1736951400,39.675,42.95,39.0822,42,36.81193024611892,42.95,36.81193024611892,40.9268,-0.13475311662463874,-3.476430551917602,-3.3416774352929632
1737037800,41.89,45.025,39.9,44,38.86936512305946,45.025,38.86936512305946,42.70375,0.3331690540090322,-2.925216117781673,-3.2583851717907053
1737124200,47.15,49.71,46.45,48.17,40.78655756152973,49.71,40.78655756152973,47.870000000000005,0.904814066816356,-2.1273675882702605,-3.0321816550866165
1737469800,49.1,50.66,41.19,47.79,44.32827878076487,50.66,41.19,47.184999999999995,1.2190713468290872,-1.5083424715502574,-2.7274138183793446
1737556200,46.6,49.25,45.25,48.22,45.75663939038243,49.25,45.25,47.33,1.4044428939514755,-0.9718602009400001,-2.3763030948914756
1737642600,46.13,50.7941,45.74,48.22,46.543319695191215,50.7941,45.74,47.721025000000004,1.4686712729311635,-0.5404640037275215,-2.009135276658685
1737729000,49.63,53.0629,48.8,48.96,47.13217234759561,53.0629,47.13217234759561,50.11322500000001,1.4974801756061162,-0.13728505715103978,-1.634765232757156
1737988200,44.26,46.22,38.11,42.38,48.622698673797814,48.622698673797814,38.11,42.74249999999999,1.0320202670652594,-0.34473989892558166,-1.376760165990841
1738074600,43.06,44.39,41.7,43.43,45.6825993368989,45.6825993368989,41.7,43.145,0.7657390127580836,-0.41958640004323655,-1.1853254128013202
1738161000,43.43,47.3299,42,46.22,44.41379966844946,47.3299,42,44.744975000000004,0.7475554444920883,-0.2508811071862098,-0.9984365516782981
1738247400,47.04,51.02,46.95,49.4,44.579387334224734,51.02,44.579387334224734,48.6025,0.9090129708972048,0.13782966194320778,-0.771183308953997
1738333800,49.45,50.55,44.8103,46.29,46.59094366711237,50.55,44.8103,47.775074999999994,0.7711172550375777,0.19271325984297505,-0.5784039951946026
1738593000,40.15,45.3,39.2708,43.88,47.183009333556186,47.183009333556186,39.2708,42.1502,0.495736280116822,0.041266354951424944,-0.4544699251653971
1738679400,43.26,45.46,42.17,42.72,44.66660466677809,45.46,42.17,43.402499999999996,0.22726033061201667,-0.17039451190037624,-0.3976548425123929
1738765800,43.61,44.3,41.03,41.12,44.034552333389044,44.3,41.03,42.515,-0.05141147416940334,-0.4619191852241471,-0.41050771105474376
1738852200,42.16,43.89,39.245,39.65,43.27477616669452,43.89,39.245,41.23625,-0.3134519335763039,-0.8023226280251237,-0.48887069444881975
1738938600,40.49,43.12,40,40.83,42.25551308334726,43.12,40,41.11,-0.3815003645434736,-0.9657461501281617,-0.5842457855846881
1739197800,42.475,44,40.78,42.37,41.682756541673626,44,40.78,42.40625,-0.3005472636640064,-0.9599298651646961,-0.6593826015006897
1739284200,41.31,42.05,38.102,38.44,42.04450327083681,42.05,38.102,39.9755,-0.47884419765345454,-1.257937848567508,-0.7790936509140534
1739370600,37.51,41.5,37.4,40.69,41.010001635418405,41.5,37.4,39.275,-0.41480286590966353,-1.2975972333011327,-0.8827943673914692
1739457000,43.5,48.7713,42.9191,47.48,40.142500817709205,48.7713,40.142500817709205,45.6676,0.08845185685963797,-0.7722295463169218,-0.8606814031765597
1739543400,44.105,45.3098,39.75,39.87,42.905050408854606,45.3098,39.75,42.258700000000005,-0.07856037865833265,-0.9588818764994755,-0.8803214978411429
1739889000,41.12,41.1851,35.84,37.02,42.581875204427305,42.581875204427305,35.84,38.791275,-0.3529767662752832,-1.3215424556852469,-0.9685656894099637
1739975400,37.38,37.61,35.0214,35.36,40.68657510221365,40.68657510221365,35.0214,36.34285,-0.6035791097799859,-1.723039576634946,-1.1194604668549601
1740061800,35.9,36.2,33.03,34.75,38.514712551106825,38.514712551106825,33.03,34.97,-0.7577340569513411,-2.0666280380441364,-1.3088939810927953
1740148200,37.5,37.72,28.7704,28.96,36.74235627555341,37.72,28.7704,33.2376,-1.1722050569237001,-2.7741503022474205,-1.6019452453237204
1740407400,30,30.1,26.02,26.89,34.9899781377767,34.9899781377767,26.02,28.2525,-1.4880364590931825,-3.4619908191901985,-1.973954360097016
1740493800,25.2,25.86,21.67,23.45,31.62123906888835,31.62123906888835,21.67,24.045,-1.809524731679109,-4.235860274695902,-2.426335543016793
1740580200,23.49,24.7174,22.4004,23.51,27.833119534444176,27.833119534444176,22.4004,23.52945,-1.890219578312597,-4.789110015907539,-2.8988904375949422
1740666600,24.66,25.4,22.3247,22.47,25.68128476722209,25.68128476722209,22.3247,23.713675000000002,-1.8816508507288696,-5.250954001006029,-3.3693031502771595
1740753000,21.84,24.18,20.8803,23.99,24.697479883611045,24.697479883611045,20.8803,22.722574999999996,-1.649920748726827,-5.431704086185693,-3.781783337458866
1741012200,27.66,27.905,21.29,21.85,23.710027441805522,27.905,21.29,24.676249999999996,-1.5202772418980768,-5.682129889831462,-4.161852647933385
1741098600,20.76,24.58,19.1101,23.23,24.19313872090276,24.58,19.1101,21.920025000000003,-1.2333125660387072,-5.703493355481768,-4.470180789443061
1741185000,23.88,25.5,22.2268,25.42,23.05658186045138,25.5,22.2268,24.2567,-0.8082819152398759,-5.480533183492906,-4.67225126825303
1741271400,23.58,26.289,23.22,23.5,23.65664093022569,26.289,23.22,24.14725,-0.5794433554832734,-5.396555462607122,-4.817112107123848
1741357800,23.51,25.16,21.82,24.08,23.901945465112846,25.16,21.82,23.642500000000002,-0.32470546479911455,-5.222993938122741,-4.8982884733236265
1741613400,21.51,21.78,15.14,15.69,23.772222732556422,23.772222732556422,15.14,18.53,-0.6387925314160539,-5.696779137593694,-5.05798660617764
1741699800,16.77,18.5052,16.38,17.81,21.15111136627821,21.15111136627821,16.38,17.3663,-0.6207635141451213,-5.833940998859042,-5.2131774847139205
1741786200,18.55,19.2,16.36,17.81,19.258705683139105,19.258705683139105,16.36,17.98,-0.5293942822050637,-5.87492033747025,-5.345526055265187
1741872600,17.2782,17.28,15.11,15.2,18.61935284156955,18.61935284156955,15.11,16.21705,-0.5622040565747675,-6.048281125983646,-5.4860770694088785
1741959000,16.28,16.7164,15.44,16.07,17.418201420784776,17.418201420784776,15.44,16.1266,-0.4477600369116628,-6.045777115548457,-5.598017078636794
1742218200,15.9,17.87,15.69,17.1,16.77240071039239,17.87,15.69,16.64,-0.23578817464187374,-5.892752296939136,-5.656964122297262
1742304600,16.4099,16.6318,15.3,15.69,16.706200355196195,16.706200355196195,15.3,16.007925,-0.12897735611163164,-5.818185817436802,-5.689208461325171
1742391000,16.33,17.85,16.0001,17.2,16.357062677598098,17.85,16.0001,16.845025,0.09296290173836219,-5.5730048341522185,-5.665967735890581
1742477400,16.525,17.92,16.48,17.28,16.60104383879905,17.92,16.48,17.05125,0.2839584461539246,-5.311019678198175,-5.5949781243520995
1742563800,16.33,17.33,16.05,17.18,16.826146919399527,17.33,16.05,16.722499999999997,0.43341176341921805,-5.053213420078077,-5.486625183497295
